,tweet,text_cleaned,text_normal,text_tokenize,text_stemming,text_filtering
31,"Pemerintah menegaskan, politik hukum dalam RKUHP bertujuan untuk menghormati dan menjunjung tinggi HAM.… https://t.co/Fu6Ef4EWU4",pemerintah menegaskan politik hukum dalam rkuhp bertujuan untuk menghormati dan menjunjung tinggi ham cowok fuefewu,pemerintah menegaskan politik hukum dalam rkuhp bertujuan untuk menghormati dan menjunjung tinggi ham cowok fuefewu,"['pemerintah', 'menegaskan', 'politik', 'hukum', 'dalam', 'rkuhp', 'bertujuan', 'untuk', 'menghormati', 'dan', 'menjunjung', 'tinggi', 'ham', 'cowok', 'fuefewu']","['perintah', 'tegas', 'politik', 'hukum', 'dalam', 'rkuhp', 'tuju', 'untuk', 'hormat', 'dan', 'junjung', 'tinggi', 'ham', 'cowok', 'fuefewu']","['perintah', 'politik', 'hukum', 'rkuhp', 'tuju', 'hormat', 'junjung', 'ham', 'cowok', 'fuefewu']"
32,"Pemerintah menegaskan, politik hukum dalam RKUHP bertujuan untuk menghormati dan menjunjung tinggi HAM.… https://t.co/7y6eTDfqDy",pemerintah menegaskan politik hukum dalam rkuhp bertujuan untuk menghormati dan menjunjung tinggi ham cowok yetdfqdy,pemerintah menegaskan politik hukum dalam rkuhp bertujuan untuk menghormati dan menjunjung tinggi ham cowok yetdfqdy,"['pemerintah', 'menegaskan', 'politik', 'hukum', 'dalam', 'rkuhp', 'bertujuan', 'untuk', 'menghormati', 'dan', 'menjunjung', 'tinggi', 'ham', 'cowok', 'yetdfqdy']","['perintah', 'tegas', 'politik', 'hukum', 'dalam', 'rkuhp', 'tuju', 'untuk', 'hormat', 'dan', 'junjung', 'tinggi', 'ham', 'cowok', 'yetdfqdy']","['perintah', 'politik', 'hukum', 'rkuhp', 'tuju', 'hormat', 'junjung', 'ham', 'cowok', 'yetdfqdy']"
33,"Bagi teman yg lapang waktu silakan menyimak ,sy salah satu nara sumber 
TALKSHOW KASIH PAHAM 
“Mengapa RKUHP begitu… https://t.co/3EQomVYYoC",bagi teman yang lapang waktu silakan menyimak saya salah satu nara sumber talkshow kasih paham mengapa rkuhp begitu cowok eqomvyyoc,bagi teman yang lapang waktu silakan menyimak saya salah satu nara sumber talkshow kasih paham mengapa rkuhp begitu cowok eqomvyyoc,"['bagi', 'teman', 'yang', 'lapang', 'waktu', 'silakan', 'menyimak', 'saya', 'salah', 'satu', 'nara', 'sumber', 'talkshow', 'kasih', 'paham', 'mengapa', 'rkuhp', 'begitu', 'cowok', 'eqomvyyoc']","['bagi', 'teman', 'yang', 'lapang', 'waktu', 'sila', 'simak', 'saya', 'salah', 'satu', 'nara', 'sumber', 'talkshow', 'kasih', 'paham', 'mengapa', 'rkuhp', 'begitu', 'cowok', 'eqomvyyoc']","['teman', 'lapang', 'sila', 'simak', 'salah', 'nara', 'sumber', 'talkshow', 'kasih', 'paham', 'rkuhp', 'cowok', 'eqomvyyoc']"
34,"RT @CyberHansip86: Nah...... Iya kan, Baru sehari- RKUHP di sahkan, sudah ada masyarakat, yang berani komplain, dengan suara, toa di Masjid…",rt cyberhansip nah iya kan baru sehari rkuhp di sahkan sudah ada masyarakat yang berani komplain dengan suara toa di masjid,rt cyberhansip nah iya kan baru sehari rkuhp di sahkan sudah ada masyarakat yang berani komplain dengan suara toa di masjid,"['rt', 'cyberhansip', 'nah', 'iya', 'kan', 'baru', 'sehari', 'rkuhp', 'di', 'sahkan', 'sudah', 'ada', 'masyarakat', 'yang', 'berani', 'komplain', 'dengan', 'suara', 'toa', 'di', 'masjid']","['rt', 'cyberhansip', 'nah', 'iya', 'kan', 'baru', 'hari', 'rkuhp', 'di', 'sahkan', 'sudah', 'ada', 'masyarakat', 'yang', 'berani', 'komplain', 'dengan', 'suara', 'toa', 'di', 'masjid']","['rt', 'cyberhansip', 'iya', 'rkuhp', 'sahkan', 'masyarakat', 'berani', 'komplain', 'suara', 'toa', 'masjid']"
35,Reformasi Anjeeeng?! Kelakuan nggak singkron dg omongan!RKUHP. Menjurus memelihara koruptor! Apa itu nggak kotor?!… https://t.co/lFm2wUqo5u,reformasi anjeeeng kelakuan enggak singkron dengan omongan rkuhp menjurus memelihara koruptor apa itu enggak kotor cowok lfmwuqou,reformasi anjeeeng kelakuan enggak singkron dengan omongan rkuhp menjurus memelihara koruptor apa itu enggak kotor cowok lfmwuqou,"['reformasi', 'anjeeeng', 'kelakuan', 'enggak', 'singkron', 'dengan', 'omongan', 'rkuhp', 'menjurus', 'memelihara', 'koruptor', 'apa', 'itu', 'enggak', 'kotor', 'cowok', 'lfmwuqou']","['reformasi', 'anjeeeng', 'laku', 'enggak', 'singkron', 'dengan', 'omong', 'rkuhp', 'jurus', 'pelihara', 'koruptor', 'apa', 'itu', 'enggak', 'kotor', 'cowok', 'lfmwuqou']","['reformasi', 'anjeeeng', 'laku', 'singkron', 'omong', 'rkuhp', 'jurus', 'pelihara', 'koruptor', 'kotor', 'cowok', 'lfmwuqou']"
36,KUHP yang baru memang mendapat banyak kritikan. Salah satu penyebabnyanya karena ada pasal-pasal yang berpotensi me… https://t.co/K9hbIi4in4,kuhp yang baru memang mendapat banyak kritikan salah satu penyebabnyanya karena ada pasal pasal yang berpotensi me cowok khbiiin,kuhp yang baru memang mendapat banyak kritikan salah satu penyebabnyanya karena ada pasal pasal yang berpotensi me cowok khbiiin,"['kuhp', 'yang', 'baru', 'memang', 'mendapat', 'banyak', 'kritikan', 'salah', 'satu', 'penyebabnyanya', 'karena', 'ada', 'pasal', 'pasal', 'yang', 'berpotensi', 'me', 'cowok', 'khbiiin']","['kuhp', 'yang', 'baru', 'memang', 'dapat', 'banyak', 'kritik', 'salah', 'satu', 'penyebabnyanya', 'karena', 'ada', 'pasal', 'pasal', 'yang', 'potensi', 'me', 'cowok', 'khbiiin']","['kuhp', 'kritik', 'salah', 'penyebabnyanya', 'pasal', 'pasal', 'potensi', 'me', 'cowok', 'khbiiin']"
37,"@Lisaamartatara4 Jangan jangan dlm rangka menyambut pengesahan RKUHP,",lisaamartatara jangan jangan dalam rangka menyambut pengesahan rkuhp,lisaamartatara jangan jangan dalam rangka menyambut pengesahan rkuhp,"['lisaamartatara', 'jangan', 'jangan', 'dalam', 'rangka', 'menyambut', 'pengesahan', 'rkuhp']","['lisaamartatara', 'jangan', 'jangan', 'dalam', 'rangka', 'sambut', 'kesah', 'rkuhp']","['lisaamartatara', 'rangka', 'sambut', 'kesah', 'rkuhp']"
38,"RT @Ddwie5: Penolakan terhadap RKUHP dari berbagai kalangan masih terus bergulir. Di sisi lain, Kementerian  @kemkominfo pun bergerak cepat…",rt ddwie penolakan terhadap rkuhp dari berbagai kalangan masih terus bergulir di sisi lain kementerian kemkominfo pun bergerak cepat,rt ddwie penolakan terhadap rkuhp dari berbagai kalangan masih terus bergulir di sisi lain kementerian kemkominfo pun bergerak cepat,"['rt', 'ddwie', 'penolakan', 'terhadap', 'rkuhp', 'dari', 'berbagai', 'kalangan', 'masih', 'terus', 'bergulir', 'di', 'sisi', 'lain', 'kementerian', 'kemkominfo', 'pun', 'bergerak', 'cepat']","['rt', 'ddwie', 'tolak', 'hadap', 'rkuhp', 'dari', 'bagai', 'kalang', 'masih', 'terus', 'gulir', 'di', 'sisi', 'lain', 'menteri', 'kemkominfo', 'pun', 'gerak', 'cepat']","['rt', 'ddwie', 'tolak', 'hadap', 'rkuhp', 'kalang', 'gulir', 'sisi', 'menteri', 'kemkominfo', 'gerak', 'cepat']"
39,mendukung pengesahan RKUHP untuk tatanan hukum yang lebih baik https://t.co/jwNze17pLA,mendukung pengesahan rkuhp untuk tatanan hukum yang lebih baik cowok jwnzepla,mendukung pengesahan rkuhp untuk tatanan hukum yang lebih baik cowok jwnzepla,"['mendukung', 'pengesahan', 'rkuhp', 'untuk', 'tatanan', 'hukum', 'yang', 'lebih', 'baik', 'cowok', 'jwnzepla']","['dukung', 'kesah', 'rkuhp', 'untuk', 'tatanan', 'hukum', 'yang', 'lebih', 'baik', 'cowok', 'jwnzepla']","['dukung', 'kesah', 'rkuhp', 'tatanan', 'hukum', 'cowok', 'jwnzepla']"
40,mendukung pengesahan RKUHP untuk tatanan hukum yang lebih baik https://t.co/Jn2ksXeUsB,mendukung pengesahan rkuhp untuk tatanan hukum yang lebih baik cowok jnksxeusb,mendukung pengesahan rkuhp untuk tatanan hukum yang lebih baik cowok jnksxeusb,"['mendukung', 'pengesahan', 'rkuhp', 'untuk', 'tatanan', 'hukum', 'yang', 'lebih', 'baik', 'cowok', 'jnksxeusb']","['dukung', 'kesah', 'rkuhp', 'untuk', 'tatanan', 'hukum', 'yang', 'lebih', 'baik', 'cowok', 'jnksxeusb']","['dukung', 'kesah', 'rkuhp', 'tatanan', 'hukum', 'cowok', 'jnksxeusb']"
41,mendukung pengesahan RKUHP untuk tatanan hukum yang lebih baik https://t.co/NfhZ6KcmZN,mendukung pengesahan rkuhp untuk tatanan hukum yang lebih baik cowok nfhzkcmzn,mendukung pengesahan rkuhp untuk tatanan hukum yang lebih baik cowok nfhzkcmzn,"['mendukung', 'pengesahan', 'rkuhp', 'untuk', 'tatanan', 'hukum', 'yang', 'lebih', 'baik', 'cowok', 'nfhzkcmzn']","['dukung', 'kesah', 'rkuhp', 'untuk', 'tatanan', 'hukum', 'yang', 'lebih', 'baik', 'cowok', 'nfhzkcmzn']","['dukung', 'kesah', 'rkuhp', 'tatanan', 'hukum', 'cowok', 'nfhzkcmzn']"
42,mendukung pengesahan RKUHP untuk tatanan hukum yang lebih baik https://t.co/kPo5JbABWh,mendukung pengesahan rkuhp untuk tatanan hukum yang lebih baik cowok kpojbabwh,mendukung pengesahan rkuhp untuk tatanan hukum yang lebih baik cowok kpojbabwh,"['mendukung', 'pengesahan', 'rkuhp', 'untuk', 'tatanan', 'hukum', 'yang', 'lebih', 'baik', 'cowok', 'kpojbabwh']","['dukung', 'kesah', 'rkuhp', 'untuk', 'tatanan', 'hukum', 'yang', 'lebih', 'baik', 'cowok', 'kpojbabwh']","['dukung', 'kesah', 'rkuhp', 'tatanan', 'hukum', 'cowok', 'kpojbabwh']"
43,"RKUHP Disahkan, Uus Tertawakan Deddy Corbuzier Soal Pasal Kebebasan Berpendapat https://t.co/dieYceYIZS #news… https://t.co/BYKdOGcpt7",rkuhp disahkan uus tertawakan deddy corbuzier soal pasal kebebasan berpendapat cowok dieyceyizs news cowok bykdogcpt,rkuhp disahkan uus tertawakan deddy corbuzier soal pasal kebebasan berpendapat cowok dieyceyizs news cowok bykdogcpt,"['rkuhp', 'disahkan', 'uus', 'tertawakan', 'deddy', 'corbuzier', 'soal', 'pasal', 'kebebasan', 'berpendapat', 'cowok', 'dieyceyizs', 'news', 'cowok', 'bykdogcpt']","['rkuhp', 'sah', 'uus', 'tertawa', 'deddy', 'corbuzier', 'soal', 'pasal', 'bebas', 'dapat', 'cowok', 'dieyceyizs', 'news', 'cowok', 'bykdogcpt']","['rkuhp', 'sah', 'uus', 'tertawa', 'deddy', 'corbuzier', 'pasal', 'bebas', 'cowok', 'dieyceyizs', 'news', 'cowok', 'bykdogcpt']"
44,"RT @Syarman59: Selamat Pagi Weekend.
Sekedar Pencerahan ttg RKUHP. https://t.co/R7l4E8pdeQ",rt syarman selamat pagi weekend sekedar pencerahan tentang rkuhp cowok rlepdeq,rt syarman selamat pagi weekend sekedar pencerahan tentang rkuhp cowok rlepdeq,"['rt', 'syarman', 'selamat', 'pagi', 'weekend', 'sekedar', 'pencerahan', 'tentang', 'rkuhp', 'cowok', 'rlepdeq']","['rt', 'syarman', 'selamat', 'pagi', 'weekend', 'dar', 'cerah', 'tentang', 'rkuhp', 'cowok', 'rlepdeq']","['rt', 'syarman', 'selamat', 'pagi', 'weekend', 'dar', 'cerah', 'rkuhp', 'cowok', 'rlepdeq']"
45,"Menterinya goblog Krn masih mikirin kedudukan, pembuat RKUHP. nya berdasarkan pesanan, DPR. Nya asal mangap (cuma 2… https://t.co/UIfRb7pzyD",menterinya goblok karena masih memikirkan kedudukan pembuat rkuhp nya berdasarkan pesanan dpr nya asal mangap cuma cowok uifrbpzyd,menterinya goblok karena masih memikirkan kedudukan pembuat rkuhp nya berdasarkan pesanan dpr nya asal mangap cuma cowok uifrbpzyd,"['menterinya', 'goblok', 'karena', 'masih', 'memikirkan', 'kedudukan', 'pembuat', 'rkuhp', 'nya', 'berdasarkan', 'pesanan', 'dpr', 'nya', 'asal', 'mangap', 'cuma', 'cowok', 'uifrbpzyd']","['menteri', 'goblok', 'karena', 'masih', 'pikir', 'duduk', 'buat', 'rkuhp', 'nya', 'dasar', 'pesan', 'dpr', 'nya', 'asal', 'mangap', 'cuma', 'cowok', 'uifrbpzyd']","['menteri', 'goblok', 'pikir', 'duduk', 'rkuhp', 'nya', 'dasar', 'pesan', 'dpr', 'nya', 'mangap', 'cowok', 'uifrbpzyd']"
46,@opposite6892 Apakah RKUHP sengaja digulirkan untuk kasus Sambo yang masih plin plan? fraksi koalisi sengaja untuk ini? Jika benar OMG.,opposite apakah rkuhp sengaja digulirkan untuk kasus sambo yang masih plin plan fraksi koalisi sengaja untuk ini jika benar omg,opposite apakah rkuhp sengaja digulirkan untuk kasus sambo yang masih plin plan fraksi koalisi sengaja untuk ini jika benar omg,"['opposite', 'apakah', 'rkuhp', 'sengaja', 'digulirkan', 'untuk', 'kasus', 'sambo', 'yang', 'masih', 'plin', 'plan', 'fraksi', 'koalisi', 'sengaja', 'untuk', 'ini', 'jika', 'benar', 'omg']","['opposite', 'apakah', 'rkuhp', 'sengaja', 'gulir', 'untuk', 'kasus', 'sambo', 'yang', 'masih', 'plin', 'plan', 'fraksi', 'koalisi', 'sengaja', 'untuk', 'ini', 'jika', 'benar', 'omg']","['opposite', 'rkuhp', 'sengaja', 'gulir', 'sambo', 'plin', 'plan', 'fraksi', 'koalisi', 'sengaja', 'omg']"
47,"RKUHP sempurnakan tata regulasi hukum
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat… https://t.co/EEuxULbk3l",rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok eeuxulbkl,rkuhp sempurnakan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok eeuxulbkl,"['rkuhp', 'sempurnakan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'eeuxulbkl']","['rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'eeuxulbkl']","['rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'eeuxulbkl']"
48,"HAHAHAHAHAHAHA!!
Lagi ngecek notes di HP, terus nemu tulisan ini. Terinspirasi dari RKUHP --yang waktu itu belum sa… https://t.co/J7cOPjQLQZ",hahahahahahaha lagi mengecek notes di hp terus nemu tulisan ini terinspirasi dari rkuhp yang waktu itu belum sa cowok jcopjqlqz,hahahahahahaha lagi mengecek notes di hp terus nemu tulisan ini terinspirasi dari rkuhp yang waktu itu belum sa cowok jcopjqlqz,"['hahahahahahaha', 'lagi', 'mengecek', 'notes', 'di', 'hp', 'terus', 'nemu', 'tulisan', 'ini', 'terinspirasi', 'dari', 'rkuhp', 'yang', 'waktu', 'itu', 'belum', 'sa', 'cowok', 'jcopjqlqz']","['hahahahahahaha', 'lagi', 'ecek', 'notes', 'di', 'hp', 'terus', 'nemu', 'tulis', 'ini', 'inspirasi', 'dari', 'rkuhp', 'yang', 'waktu', 'itu', 'belum', 'sa', 'cowok', 'jcopjqlqz']","['hahahahahahaha', 'ecek', 'notes', 'hp', 'nemu', 'tulis', 'inspirasi', 'rkuhp', 'sa', 'cowok', 'jcopjqlqz']"
49,"@FWBESS Gas terapkan RKUHP 413 ayat (1) bagian keempat

Suami istri bisa laporkan kl ada perselingkuhan",fwbess gas terapkan rkuhp ayat bagian keempat suami istri bisa laporkan kalo ada perselingkuhan,fwbess gas terapkan rkuhp ayat bagian keempat suami istri bisa laporkan kalo ada perselingkuhan,"['fwbess', 'gas', 'terapkan', 'rkuhp', 'ayat', 'bagian', 'keempat', 'suami', 'istri', 'bisa', 'laporkan', 'kalo', 'ada', 'perselingkuhan']","['fwbess', 'gas', 'terap', 'rkuhp', 'ayat', 'bagi', 'empat', 'suami', 'istri', 'bisa', 'lapor', 'kalo', 'ada', 'selingkuh']","['fwbess', 'gas', 'terap', 'rkuhp', 'ayat', 'suami', 'istri', 'lapor', 'kalo', 'selingkuh']"
50,"Ngotot RKUHP Disahkan, Ini Fenomena Asingo atau Sempilan? https://t.co/3iBVyowG1v",ngotot rkuhp disahkan ini fenomena asingo atau sempilan cowok ibvyowgv,ngotot rkuhp disahkan ini fenomena asingo atau sempilan cowok ibvyowgv,"['ngotot', 'rkuhp', 'disahkan', 'ini', 'fenomena', 'asingo', 'atau', 'sempilan', 'cowok', 'ibvyowgv']","['ngotot', 'rkuhp', 'sah', 'ini', 'fenomena', 'asingo', 'atau', 'sempil', 'cowok', 'ibvyowgv']","['ngotot', 'rkuhp', 'sah', 'fenomena', 'asingo', 'sempil', 'cowok', 'ibvyowgv']"
51,RKUHP gak berlaku bagi OPM. Ya sudah biarin papua pisah saja! Kasihan  rakyat yg gak korupsi tapi jadi korban kegan… https://t.co/VJc7dowdgV,rkuhp enggak berlaku bagi opm iya sudah biarkan papua pisah saja kasihan rakyat yang enggak korupsi tapi jadi korban kegan cowok vjcdowdgv,rkuhp enggak berlaku bagi opm iya sudah biarkan papua pisah saja kasihan rakyat yang enggak korupsi tapi jadi korban kegan cowok vjcdowdgv,"['rkuhp', 'enggak', 'berlaku', 'bagi', 'opm', 'iya', 'sudah', 'biarkan', 'papua', 'pisah', 'saja', 'kasihan', 'rakyat', 'yang', 'enggak', 'korupsi', 'tapi', 'jadi', 'korban', 'kegan', 'cowok', 'vjcdowdgv']","['rkuhp', 'enggak', 'laku', 'bagi', 'opm', 'iya', 'sudah', 'biar', 'papua', 'pisah', 'saja', 'kasihan', 'rakyat', 'yang', 'enggak', 'korupsi', 'tapi', 'jadi', 'korban', 'kegan', 'cowok', 'vjcdowdgv']","['rkuhp', 'laku', 'opm', 'iya', 'biar', 'papua', 'pisah', 'kasihan', 'rakyat', 'korupsi', 'korban', 'kegan', 'cowok', 'vjcdowdgv']"
52,"@overzleep @pantungalimar Ceweknya aktivis ya, dia tutup mulut tanda menolak rkuhp kan ya",overzleep pantungalimar ceweknya aktivis iya dia tutup mulut tanda tolak rkuhp kan iya,overzleep pantungalimar ceweknya aktivis iya dia tutup mulut tanda tolak rkuhp kan iya,"['overzleep', 'pantungalimar', 'ceweknya', 'aktivis', 'iya', 'dia', 'tutup', 'mulut', 'tanda', 'tolak', 'rkuhp', 'kan', 'iya']","['overzleep', 'pantungalimar', 'cewek', 'aktivis', 'iya', 'dia', 'tutup', 'mulut', 'tanda', 'tolak', 'rkuhp', 'kan', 'iya']","['overzleep', 'pantungalimar', 'cewek', 'aktivis', 'iya', 'tutup', 'mulut', 'tanda', 'tolak', 'rkuhp', 'iya']"
53,"breaking news kemenkumham jateng KUHP

@Kemenkumham_RI @bhp_semarang #bhpsemarang #KumhamPasti #KamiPasti… https://t.co/cZULcdpbUO",breaking news kemenkumham jateng kuhp kemenkumham_ri bhp_semarang bhpsemarang kumhampasti kamipasti cowok czulcdpbuo,breaking news kemenkumham jateng kuhp kemenkumham_ri bhp_semarang bhpsemarang kumhampasti kamipasti cowok czulcdpbuo,"['breaking', 'news', 'kemenkumham', 'jateng', 'kuhp', 'kemenkumham_ri', 'bhp_semarang', 'bhpsemarang', 'kumhampasti', 'kamipasti', 'cowok', 'czulcdpbuo']","['breaking', 'news', 'kemenkumham', 'jateng', 'kuhp', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'kumhampasti', 'kamipasti', 'cowok', 'czulcdpbuo']","['breaking', 'news', 'kemenkumham', 'jateng', 'kuhp', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'kumhampasti', 'kamipasti', 'cowok', 'czulcdpbuo']"
54,RT @bebasdotid: Berikut artikel Opini yang ditulis oleh Samuella Christy: https://t.co/9WAVZoYUgX,rt bebasdotid berikut artikel opini yang ditulis oleh samuella christy cowok wavzoyugx,rt bebasdotid berikut artikel opini yang ditulis oleh samuella christy cowok wavzoyugx,"['rt', 'bebasdotid', 'berikut', 'artikel', 'opini', 'yang', 'ditulis', 'oleh', 'samuella', 'christy', 'cowok', 'wavzoyugx']","['rt', 'bebasdotid', 'ikut', 'artikel', 'opini', 'yang', 'tulis', 'oleh', 'samuella', 'christy', 'cowok', 'wavzoyugx']","['rt', 'bebasdotid', 'artikel', 'opini', 'tulis', 'samuella', 'christy', 'cowok', 'wavzoyugx']"
55,"RT @bebasdotid: Pada Rapat Paripurna DPR RI 6 Desember kemarin, Rancangan Kitab Undang-Undang Hukum Pidana (RKUHP) telah resmi disahkan. Na…",rt bebasdotid pada rapat paripurna dpr ri desember kemarin rancangan kitab undang undang hukum pidana rkuhp telah resmi disahkan nya,rt bebasdotid pada rapat paripurna dpr ri desember kemarin rancangan kitab undang undang hukum pidana rkuhp telah resmi disahkan nya,"['rt', 'bebasdotid', 'pada', 'rapat', 'paripurna', 'dpr', 'ri', 'desember', 'kemarin', 'rancangan', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'telah', 'resmi', 'disahkan', 'nya']","['rt', 'bebasdotid', 'pada', 'rapat', 'paripurna', 'dpr', 'ri', 'desember', 'kemarin', 'rancang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'telah', 'resmi', 'sah', 'nya']","['rt', 'bebasdotid', 'rapat', 'paripurna', 'dpr', 'ri', 'desember', 'kemarin', 'rancang', 'kitab', 'undang', 'undang', 'hukum', 'pidana', 'rkuhp', 'resmi', 'sah', 'nya']"
56,RKUHP dilarang pacaran.  Yaudah gapapa kan bisa fwb-an :),rkuhp dilarang pacaran ya sudah tidak apa-apa kan bisa fwb an,rkuhp dilarang pacaran ya sudah tidak apa-apa kan bisa fwb an,"['rkuhp', 'dilarang', 'pacaran', 'ya', 'sudah', 'tidak', 'apa-apa', 'kan', 'bisa', 'fwb', 'an']","['rkuhp', 'larang', 'pacar', 'ya', 'sudah', 'tidak', 'apa', 'kan', 'bisa', 'fwb', 'an']","['rkuhp', 'larang', 'pacar', 'ya', 'fwb', 'an']"
57,"Daftar Negara yang Khawatir RKUHP Disahkan: Amerika, Uni Eropa hingga Australia 'Sakit Kepala'… https://t.co/kwMvrEMSlN",daftar negara yang khawatir rkuhp disahkan amerika uni eropa hingga australia sakit kepala cowok kwmvremsln,daftar negara yang khawatir rkuhp disahkan amerika uni eropa hingga australia sakit kepala cowok kwmvremsln,"['daftar', 'negara', 'yang', 'khawatir', 'rkuhp', 'disahkan', 'amerika', 'uni', 'eropa', 'hingga', 'australia', 'sakit', 'kepala', 'cowok', 'kwmvremsln']","['daftar', 'negara', 'yang', 'khawatir', 'rkuhp', 'sah', 'amerika', 'uni', 'eropa', 'hingga', 'australia', 'sakit', 'kepala', 'cowok', 'kwmvremsln']","['daftar', 'negara', 'khawatir', 'rkuhp', 'sah', 'amerika', 'uni', 'eropa', 'australia', 'sakit', 'kepala', 'cowok', 'kwmvremsln']"
58,"breaking news kemenkumham jateng KUHP https://t.co/GX9SDv394X

@Kemenkumham_RI @bhp_semarang #bhpsemarang… https://t.co/98ADLKR0X1",breaking news kemenkumham jateng kuhp cowok gxsdvx kemenkumham_ri bhp_semarang bhpsemarang cowok adlkrx,breaking news kemenkumham jateng kuhp cowok gxsdvx kemenkumham_ri bhp_semarang bhpsemarang cowok adlkrx,"['breaking', 'news', 'kemenkumham', 'jateng', 'kuhp', 'cowok', 'gxsdvx', 'kemenkumham_ri', 'bhp_semarang', 'bhpsemarang', 'cowok', 'adlkrx']","['breaking', 'news', 'kemenkumham', 'jateng', 'kuhp', 'cowok', 'gxsdvx', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'cowok', 'adlkrx']","['breaking', 'news', 'kemenkumham', 'jateng', 'kuhp', 'cowok', 'gxsdvx', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'cowok', 'adlkrx']"
59,"Pengesahan  RKUHP sempurna kan tata regulasi hukum
#JokowiPresidenku
#PembangunanUntukRakyat
#PresidenJokowiHebat… https://t.co/Fiu2dVjWhv",pengesahan rkuhp sempurna kan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok fiudvjwhv,pengesahan rkuhp sempurna kan tata regulasi hukum jokowipresidenku pembangunanuntukrakyat presidenjokowihebat cowok fiudvjwhv,"['pengesahan', 'rkuhp', 'sempurna', 'kan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'fiudvjwhv']","['kesah', 'rkuhp', 'sempurna', 'kan', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'fiudvjwhv']","['kesah', 'rkuhp', 'sempurna', 'tata', 'regulasi', 'hukum', 'jokowipresidenku', 'pembangunanuntukrakyat', 'presidenjokowihebat', 'cowok', 'fiudvjwhv']"
60,"breaking news kemenkumham jateng KUHP https://t.co/jjvJEZ5u6z

@Kemenkumham_RI @bhp_semarang #bhpsemarang… https://t.co/krrqBo5HCn",breaking news kemenkumham jateng kuhp cowok jjvjezuz kemenkumham_ri bhp_semarang bhpsemarang cowok krrqbohcn,breaking news kemenkumham jateng kuhp cowok jjvjezuz kemenkumham_ri bhp_semarang bhpsemarang cowok krrqbohcn,"['breaking', 'news', 'kemenkumham', 'jateng', 'kuhp', 'cowok', 'jjvjezuz', 'kemenkumham_ri', 'bhp_semarang', 'bhpsemarang', 'cowok', 'krrqbohcn']","['breaking', 'news', 'kemenkumham', 'jateng', 'kuhp', 'cowok', 'jjvjezuz', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'cowok', 'krrqbohcn']","['breaking', 'news', 'kemenkumham', 'jateng', 'kuhp', 'cowok', 'jjvjezuz', 'kemenkumham ri', 'bhp semarang', 'bhpsemarang', 'cowok', 'krrqbohcn']"
